Employee ID,Full Legal Name,Business Unit,Job Title,Risk Score (%),Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Country,Gender,Base Salary,Is Manager,Number of Direct Reports,Attrition_Risk,Tenure_Years,Grade,Midpoint
11346,Belkize Tarhan,Procurement,Procurement Specialist,54.85,Active,On Leave,Annual Leave,,95.19513888888889,5.8,MUD11346,belkize.tarhan@beko.com,POS-599,procurement specialist,2019-08-07,1.0,procurement specialist,Contractor,Regular,False,40.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Procurement Org,ORG-142,EMEA,6815,CC-Procurement,Global -> EMEA,Professional,Corporate,Procurement,procurement specialist,JC-8-12,,2018-10-29,2018-10-29,2018-10-29,False,2018-10-29,2.3,111,2018-10-29,,,,,,MUD9999,9999,Direct Materials Procurement Manager / Indirect Procurement Manager,Direct Materials Procurement Manager / Indirect Procurement Manager,Procurement Org,manager@beko.com,Turkey,Istanbul,1993-07-11,33,Turkey,Port Keteborough,721 1 567,PAY-11346,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1453,2014,Turkey,Male,137081,False,0,0,7.759069130732375,8,144000.0
11359,Yazgül Tarhan,Finance,Accounting Specialist,35.17,Active,Not on Leave,,,94.5125,2.8,MUD11359,yazgül.tarhan@beko.com,POS-573,accounting specialist,2021-03-05,0.8,accounting specialist,Employee,Regular,False,,45,0,Day,BEKO01,Beko,Istanbul,Operations,Finance Org,ORG-140,EMEA,3733,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,accounting specialist,JC-8-50,,2020-07-13,2020-07-13,2020-07-13,False,2020-07-13,4.3,5,2020-07-13,,,,,,MUD9999,9999,General Accounting Manager,General Accounting Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1975-02-11,51,UK,Lake Üçgül,02434213957,PAY-11359,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,638,1028,USA,Male,136098,False,0,0,6.053388090349076,8,144000.0
11362,Güverçin Akar,Sales,Sales Representative,60.77,Active,Not on Leave,,,97.0225,3.8,MUD11362,güverçin.akar@beko.com,POS-988,sales representative,2017-11-21,3.4,sales representative,Contractor,Regular,False,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-193,EMEA,8402,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-12,,2017-06-11,2017-06-11,2017-06-11,False,2017-06-11,9.2,39,2017-06-11,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1997-07-13,29,UK,Akgündüzburgh,(873)608 0558,PAY-11362,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,985,1864,UK,Male,116427,False,0,0,9.141683778234086,9,120000.0
11363,Alaaddin Demir,Production,Production Manager,48.8,Active,Not on Leave,,,106.90123456790124,2.4,MUD11363,alaaddin.demir@beko.com,POS-236,production manager,2018-10-08,0.6,production manager,Contractor,Regular,True,45.0,45,100,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-186,EMEA,3226,CC-Production,Global -> EMEA,Professional,Corporate,Production,production manager,JC-7-63,,2018-03-30,2018-03-30,2018-03-30,False,2018-03-30,7.8,74,2018-03-30,,,,,,MUD9999,9999,Plant Director,Plant Director,Production Org,manager@beko.com,Turkey,Istanbul,1967-11-26,58,Türkiye,Port Kâmil,+90 (675) 0115327,PAY-11363,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1486,1993,UK,Female,173180,True,1,0,8.342231348391513,7,162000.0
11379,Uluman Şafak,Production,Automation Engineer,33.2,Active,Not on Leave,,,104.45486111111111,3.0,MUD11379,uluman.şafak@beko.com,POS-320,automation engineer,2018-08-21,3.6,automation engineer,Contractor,Regular,True,40.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-184,EMEA,8352,CC-Production,Global -> EMEA,Professional,Corporate,Production,automation engineer,JC-8-14,,2017-09-21,2017-09-21,2017-09-21,False,2017-09-21,1.6,95,2017-09-21,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1971-06-20,55,UK,North Kâzime,+90(194)014-6961x3607,PAY-11379,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,729,1996,UK,Male,150415,False,0,0,8.862422997946611,8,144000.0
11383,Nezize Mansız,Sales,Sales Representative,32.33,Active,Not on Leave,,,102.67916666666667,1.6,MUD11383,nezize.mansız@beko.com,POS-589,sales representative,2024-12-16,0.6,sales representative,Contingent Worker,Regular,False,45.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-139,EMEA,2529,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-91,,2024-05-28,2024-05-28,2024-05-28,False,2024-05-28,2.2,51,2024-05-28,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2006-01-22,20,Türkiye,West Laika,653 3 903,PAY-11383,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,542,2038,UK,Female,123215,False,0,0,2.1793292265571527,9,120000.0
11467,Sahil Tarhan,Sales,Sales Representative,73.75,Active,On Leave,Annual Leave,,99.41,5.4,MUD11467,sahil.tarhan@beko.com,POS-926,sales representative,2026-08-04,4.8,sales representative,Contractor,Regular,False,45.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-181,EMEA,9316,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-67,,2026-01-06,2026-01-06,2026-01-06,False,2026-01-06,4.6,73,2026-01-06,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1963-01-28,63,Turkey,Gülcegünmouth,(098)020 7520,PAY-11467,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,942,2729,USA,Male,119292,False,0,0,0.5694729637234771,9,120000.0
11580,Törel Şama,Sales,Sales Representative,32.46,Active,On Leave,Annual Leave,,104.07916666666665,1.8,MUD11580,törel.şama@beko.com,POS-549,sales representative,2019-11-02,1.7,sales representative,Contractor,Regular,False,80.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-142,EMEA,7084,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-12,,2019-01-02,2019-01-02,2019-01-02,False,2019-01-02,4.7,90,2019-01-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1986-06-22,40,Turkey,West Karataşfort,(315)752 2950,PAY-11580,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,754,2641,USA,Female,124895,False,0,0,7.581108829568788,9,120000.0
11594,Çakar Kısakürek,Finance,Finance Director,28.24,Active,Not on Leave,,,130.66420927467303,1.2,MUD11594,çakar.kısakürek@beko.com,POS-803,finance director,2022-02-11,1.4,finance director,Contractor,Regular,True,45.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Finance Org,ORG-171,EMEA,4652,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,finance director,JC-5-19,,2021-06-24,2021-06-24,2021-06-24,False,2021-06-24,7.6,119,2021-06-24,,,,,,MUD9999,9999,General Manager,General Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1991-05-10,35,Turkey,Simtenborough,+90(707)9190487,PAY-11594,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,2583,918,2812,USA,Male,549443,True,2,0,5.106091718001369,5,420500.0
11604,Çoğay Zengin,Sales,Regional Field Sales Manager,28.79,Active,Not on Leave,,,108.22430555555556,2.4,MUD11604,çoğay.zengin@beko.com,POS-497,regional field sales manager,2020-02-12,0.9,regional field sales manager,Contingent Worker,Regular,True,40.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-122,EMEA,8442,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-57,,2019-08-31,2019-08-31,2019-08-31,False,2019-08-31,3.0,41,2019-08-31,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1980-05-05,46,Turkey,Usview,+90(349)8939759,PAY-11604,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1390,1182,USA,Male,155843,True,3,0,6.921286789869952,8,144000.0
11615,Abuzar Kısakürek,Sales,Sales Representative,32.41,Active,Not on Leave,,,98.62916666666666,2.1,MUD11615,abuzar.kısakürek@beko.com,POS-952,sales representative,2023-06-25,1.1,sales representative,Contractor,Regular,True,80.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-196,EMEA,2570,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-18,,2022-08-12,2022-08-12,2022-08-12,False,2022-08-12,3.8,76,2022-08-12,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2007-12-16,18,Türkiye,Tekinerhaven,0218 195 17 19,PAY-11615,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1454,1995,Turkey,Female,118355,False,0,0,3.972621492128679,9,120000.0
11649,Özdil Şama,Production,Maintenance Manager,45.18,Active,On Leave,Annual Leave,,102.97901234567901,3.6,MUD11649,özdil.şama@beko.com,POS-858,maintenance manager,2020-10-28,0.9,maintenance manager,Contractor,Regular,False,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-139,EMEA,8641,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance manager,JC-7-61,,2020-10-22,2020-10-22,2020-10-22,False,2020-10-22,3.3,106,2020-10-22,,,,,,MUD9999,9999,Plant Director,Plant Director,Production Org,manager@beko.com,Turkey,Istanbul,1983-04-24,43,Turkey,Mansızshire,+90(725)696-4113x5076,PAY-11649,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1275,1801,Turkey,Male,166826,True,5,0,5.776865160848733,7,162000.0
11754,Soyselçuk Hayrioğlu,Sales,Sales Representative,32.52,Active,Not on Leave,,,95.14166666666667,2.2,MUD11754,soyselçuk.hayrioğlu@beko.com,POS-400,sales representative,2026-06-12,3.6,sales representative,Contractor,Regular,True,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-184,EMEA,4919,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-50,,2026-06-09,2026-06-09,2026-06-09,False,2026-06-09,4.1,117,2026-06-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1990-08-19,35,Turkey,New Efilhaven,+90(164)957-1042x5990,PAY-11754,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1343,1728,UK,Female,114170,False,0,0,0.14784394250513347,9,120000.0
11761,Şazime Akçay,Supply Chain,Production Planning Manager,42.5,Active,Not on Leave,,,95.47962962962963,1.3,MUD11761,şazime.akçay@beko.com,POS-774,production planning manager,2024-01-09,3.1,production planning manager,Contractor,Regular,True,,45,0,Day,BEKO01,Beko,Gebze,Operations,Supply Chain Org,ORG-197,EMEA,1902,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,production planning manager,JC-7-46,,2023-01-22,2023-01-22,2023-01-22,False,2023-01-22,7.1,108,2023-01-22,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1961-08-06,65,Turkey,Eraslanport,0175 639 49 04,PAY-11761,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1406,1363,Turkey,Female,154677,True,7,0,3.5263518138261465,7,162000.0
11791,Alkor Sezer,Sales,Sales Representative,32.93,Active,Not on Leave,,,104.57583333333334,2.1,MUD11791,alkor.sezer@beko.com,POS-475,sales representative,2027-03-19,0.2,sales representative,Contractor,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-126,EMEA,3967,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-15,,2026-03-26,2026-03-26,2026-03-26,False,2026-03-26,2.0,102,2026-03-26,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1978-06-05,48,Türkiye,South Birgit,00144641972,PAY-11791,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,608,2357,UK,Female,125491,False,0,0,0.3531827515400411,9,120000.0
11852,Algış Kısakürek,Sales,Sales Representative,32.33,Active,Not on Leave,,,104.2875,2.3,MUD11852,algış.kısakürek@beko.com,POS-155,sales representative,2019-07-29,3.4,sales representative,Contingent Worker,Regular,False,,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-148,EMEA,3898,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2019-06-08,2019-06-08,2019-06-08,False,2019-06-08,2.9,76,2019-06-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1992-03-31,34,USA,Danıştown,+90(327)866-8689x9842,PAY-11852,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,947,2298,Turkey,Male,125145,False,0,0,7.151266255989048,9,120000.0
11856,Annak Ülker,Corporate Communications & Affairs,"Assistant Specialist, Corporate Affairs",55.88,Active,Not on Leave,,,98.0425,5.8,MUD11856,annak.ülker@beko.com,POS-507,"assistant specialist, corporate affairs",2020-04-17,1.3,"assistant specialist, corporate affairs",Contractor,Regular,False,,45,0,Day,BEKO01,Beko,Çayırova,Operations,Corporate Communications & Affairs Org,ORG-108,EMEA,3350,CC-Corporate Communications & Affairs,Global -> EMEA,Professional,Corporate,Corporate Communications & Affairs,"assistant specialist, corporate affairs",JC-9-98,,2019-06-26,2019-06-26,2019-06-26,False,2019-06-26,1.0,110,2019-06-26,,,,,,MUD9999,9999,Corporate Affairs Specialist,Corporate Affairs Specialist,Corporate Communications & Affairs Org,manager@beko.com,Turkey,Istanbul,1980-10-10,45,UK,Sevenfort,213 5 456,PAY-11856,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1295,1931,USA,Female,117651,False,0,0,7.101984941820671,9,120000.0
11868,Ahsen Şener,Sales,Sales Representative,53.44,Active,Not on Leave,,,103.43833333333335,3.4,MUD11868,ahsen.şener@beko.com,POS-118,sales representative,2025-02-28,2.0,sales representative,Employee,Regular,False,80.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-164,EMEA,2828,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2024-04-13,2024-04-13,2024-04-13,False,2024-04-13,7.9,102,2024-04-13,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1967-12-07,58,USA,East Hekmet,(750)412 2664,PAY-11868,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1224,2113,UK,Male,124126,False,0,0,2.302532511978097,9,120000.0
11889,Başok Dumanlı,Sales,Sales Representative,49.45,Active,Not on Leave,,,101.98166666666665,1.0,MUD11889,başok.dumanlı@beko.com,POS-248,sales representative,2018-07-18,1.4,sales representative,Employee,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-108,EMEA,5512,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-50,,2018-04-03,2018-04-03,2018-04-03,False,2018-04-03,0.6,68,2018-04-03,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1962-03-16,64,Turkey,New Aral,+90(999)962-8930x2840,PAY-11889,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,759,2201,Turkey,Female,122378,False,0,0,8.331279945242985,9,120000.0
11900,Bediriye Arslan,Sales,Sales Representative,31.05,Active,On Leave,Annual Leave,,95.505,2.1,MUD11900,bediriye.arslan@beko.com,POS-526,sales representative,2018-07-22,0.8,sales representative,Contingent Worker,Regular,False,45.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-140,EMEA,7609,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-80,,2017-11-22,2017-11-22,2017-11-22,False,2017-11-22,6.3,81,2017-11-22,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2006-12-29,19,UK,Sevenside,+90(580)0058953,PAY-11900,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1417,2092,USA,Female,114606,False,0,0,8.692676249144421,9,120000.0
11928,Ayşan Şensoy,Sales,Distributor Channel Lead,59.04,Active,On Leave,Annual Leave,,93.54814814814814,5.9,MUD11928,ayşan.şensoy@beko.com,POS-677,distributor channel lead,2019-12-05,3.2,distributor channel lead,Employee,Regular,False,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-164,EMEA,9624,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,distributor channel lead,JC-7-90,,2019-01-27,2019-01-27,2019-01-27,False,2019-01-27,4.9,77,2019-01-27,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1965-12-01,60,Türkiye,New Şenkal,+90(382)525-4309x3535,PAY-11928,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,554,2833,USA,Female,151548,True,5,0,7.512662559890486,7,162000.0
11978,Havali Eraslan,Sales,Regional Field Sales Manager,28.54,Active,On Leave,Annual Leave,,106.64305555555555,0.6,MUD11978,havali.eraslan@beko.com,POS-266,regional field sales manager,2025-01-21,2.0,regional field sales manager,Contractor,Regular,True,,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-165,EMEA,1241,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-22,,2024-10-19,2024-10-19,2024-10-19,False,2024-10-19,1.5,69,2024-10-19,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1993-04-15,33,UK,Aysoyside,+90 (235) 6316766,PAY-11978,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1131,1252,UK,Male,153566,True,3,0,1.78507871321013,8,144000.0
11991,Gülhisar Eraslan,Sales,Sales Representative,31.45,Active,On Leave,Annual Leave,,102.92833333333333,1.3,MUD11991,gülhisar.eraslan@beko.com,POS-838,sales representative,2018-06-24,1.4,sales representative,Contingent Worker,Regular,False,45.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-143,EMEA,3248,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-54,,2017-11-16,2017-11-16,2017-11-16,False,2017-11-16,3.6,89,2017-11-16,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1976-02-21,50,Türkiye,Sevenland,(033)598 4808,PAY-11991,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,856,2197,UK,Female,123514,False,0,0,8.709103353867214,9,120000.0
12026,Odkanlı Arslan,Sales,Sales Representative,31.45,Active,Not on Leave,,,103.97749999999999,0.7,MUD12026,odkanlı.arslan@beko.com,POS-385,sales representative,2018-01-14,0.4,sales representative,Contractor,Regular,False,80.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-104,EMEA,6319,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-47,,2017-11-17,2017-11-17,2017-11-17,False,2017-11-17,3.0,50,2017-11-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1979-09-06,46,Türkiye,Lake Örikmouth,0370 087 77 51,PAY-12026,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,625,2344,UK,Male,124773,False,0,0,8.706365503080082,9,120000.0
12049,Ildız Bilir,Corporate Communications & Affairs,Media Relations Specialist,51.88,Active,Not on Leave,,,93.47638888888888,1.8,MUD12049,ildız.bilir@beko.com,POS-416,media relations specialist,2021-08-10,4.2,media relations specialist,Contingent Worker,Regular,False,,45,100,Day,BEKO01,Beko,Gebze,Operations,Corporate Communications & Affairs Org,ORG-122,EMEA,4699,CC-Corporate Communications & Affairs,Global -> EMEA,Professional,Corporate,Corporate Communications & Affairs,media relations specialist,JC-8-30,,2020-09-01,2020-09-01,2020-09-01,False,2020-09-01,9.2,87,2020-09-01,,,,,,MUD9999,9999,Corporate Communications Manager,Corporate Communications Manager,Corporate Communications & Affairs Org,manager@beko.com,Turkey,Istanbul,1988-05-28,38,UK,Korutürkview,(701)773 3701,PAY-12049,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,783,2837,USA,Female,134606,False,0,0,5.916495550992471,8,144000.0
12096,Elhan Ergül,Procurement,Direct Materials Procurement Manager,27.71,Active,Not on Leave,,,97.88703703703703,1.1,MUD12096,elhan.ergül@beko.com,POS-590,direct materials procurement manager,2025-07-14,0.5,direct materials procurement manager,Contingent Worker,Regular,False,40.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Procurement Org,ORG-176,EMEA,3231,CC-Procurement,Global -> EMEA,Professional,Corporate,Procurement,direct materials procurement manager,JC-7-56,,2024-08-14,2024-08-14,2024-08-14,False,2024-08-14,7.1,49,2024-08-14,,,,,,MUD9999,9999,Procurement Director,Procurement Director,Procurement Org,manager@beko.com,Turkey,Istanbul,1996-04-23,30,UK,Durdushire,+90(835)943-2603x2240,PAY-12096,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1244,1152,Turkey,Female,158577,True,9,0,1.9657768651608487,7,162000.0
12122,Akçasu İNönü,Sales,Sales Representative,71.13,Active,Not on Leave,,,100.43249999999999,3.7,MUD12122,akçasu.i̇nönü@beko.com,POS-284,sales representative,2026-09-28,3.8,sales representative,Contractor,Regular,False,45.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-153,EMEA,1020,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-20,,2025-12-27,2025-12-27,2025-12-27,False,2025-12-27,9.9,118,2025-12-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-07-04,61,Türkiye,Şenermouth,0655 813 26 13,PAY-12122,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1310,1993,UK,Male,120519,False,0,0,0.5968514715947981,9,120000.0
12149,İLkbahar Akdeniz,Sales,Sales Representative,74.14,Active,Not on Leave,,,104.7625,5.4,MUD12149,i̇lkbahar.akdeniz@beko.com,POS-779,sales representative,2026-08-13,4.7,sales representative,Employee,Regular,True,40.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-161,EMEA,8991,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2025-11-11,2025-11-11,2025-11-11,False,2025-11-11,5.3,1,2025-11-11,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1968-06-20,58,Turkey,Yaşarport,259 5 901,PAY-12149,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1349,1970,Turkey,Male,125715,False,0,0,0.7227926078028748,9,120000.0
12156,Mengüç Aslan,Sales,Sales Representative,32.33,Active,Not on Leave,,,96.72916666666667,3.3,MUD12156,mengüç.aslan@beko.com,POS-571,sales representative,2018-08-23,1.5,sales representative,Contingent Worker,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-181,EMEA,3652,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-73,,2018-05-14,2018-05-14,2018-05-14,False,2018-05-14,0.2,91,2018-05-14,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1987-08-23,38,UK,Çevregülberg,+90(050)2940799,PAY-12156,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1316,2069,Turkey,Male,116075,False,0,0,8.219028062970569,9,120000.0
12251,Borataş Şener,Sales,Sales Representative,32.41,Active,Not on Leave,,,96.13416666666666,1.0,MUD12251,borataş.şener@beko.com,POS-441,sales representative,2021-08-03,2.7,sales representative,Contingent Worker,Regular,False,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-197,EMEA,3493,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-61,,2021-06-13,2021-06-13,2021-06-13,False,2021-06-13,3.6,63,2021-06-13,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2007-11-12,18,UK,Lake Bellisan,0719-023 2710,PAY-12251,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,712,2531,UK,Female,115361,False,0,0,5.136208076659822,9,120000.0
