Employee ID,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Full Legal Name,Business Unit,Job Title,Country,Gender,Base Salary,Is Manager,Number of Direct Reports
10316,Active,Not on Leave,,,0.97,3.9,MUD10316,oğurata.tarhan@beko.com,POS-128,sales representative,2023-01-30,0.5,sales representative,Contingent Worker,Regular,True,45.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-131,EMEA,6087,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-69,,2022-08-05,2022-08-05,2022-08-05,False,2022-08-05,9.8,80,2022-08-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-01-24,46,UK,Durmuşchester,032 4 204,PAY-10316,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,653,1393,Oğurata Tarhan,Sales,Sales Representative,Turkey,Male,115860,False,0
10336,Active,Not on Leave,,,1.08,1.1,MUD10336,abdülsamed.gülen@beko.com,POS-514,senior customer service specialist,2017-12-03,5.0,senior customer service specialist,Contingent Worker,Regular,False,,45,100,Day,BEKO01,Beko,Bolu,Operations,Supply Chain Org,ORG-184,EMEA,8974,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,senior customer service specialist,JC-7-48,,2017-09-30,2017-09-30,2017-09-30,False,2017-09-30,7.1,86,2017-09-30,,,,,,MUD9999,9999,Customer Service Manager,Customer Service Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1968-10-28,57,UK,Yaşarfurt,0122-031 0303,PAY-10336,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,971,2416,Abdülsamed Gülen,Supply Chain,Senior Customer Service Specialist,Turkey,Female,175268,False,0
10385,Active,On Leave,Annual Leave,,1.04,1.5,MUD10385,ferahdiba.türk@beko.com,POS-572,sales representative,2021-03-16,2.3,sales representative,Contingent Worker,Regular,True,,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-148,EMEA,6630,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-61,,2021-03-15,2021-03-15,2021-03-15,False,2021-03-15,1.7,67,2021-03-15,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1964-02-05,62,Türkiye,South Arıkol,+90(412)5777118,PAY-10385,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1191,2535,Ferahdiba Türk,Sales,Sales Representative,Turkey,Male,125378,False,0
10395,Active,On Leave,Annual Leave,,1.0,2.9,MUD10395,görklü.alemdar@beko.com,POS-185,sales representative,2026-05-01,0.9,sales representative,Contractor,Regular,False,40.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-197,EMEA,5918,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-86,,2026-02-13,2026-02-13,2026-02-13,False,2026-02-13,2.4,5,2026-02-13,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1983-09-20,42,USA,New Şahinder,0467 474 68 97,PAY-10395,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,937,2749,Görklü Alemdar,Sales,Sales Representative,Turkey,Female,120249,False,0
10398,Terminated,Not on Leave,,Lack of Promotion,0.97,3.2,MUD10398,nejdet.ertaş@beko.com,POS-961,key account specialist,2026-01-22,0.6,key account specialist,Contingent Worker,Regular,True,80.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-120,EMEA,1202,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,key account specialist,JC-8-24,2026-07-22,2026-01-09,2026-01-09,2026-01-09,False,2026-01-09,1.6,11,2026-01-09,,,,,,MUD9999,9999,Key Account Manager,Key Account Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1967-08-28,58,USA,Lake Özlemfurt,918 3 626,PAY-10398,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1116,2184,Nejdet Ertaş,Sales,Key Account Specialist,Turkey,Female,140107,False,0
10404,Active,On Leave,Annual Leave,,1.08,2.9,MUD10404,buhari.ergül@beko.com,POS-816,e-commerce channel lead,2021-04-12,4.5,e-commerce channel lead,Employee,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-112,EMEA,7305,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,e-commerce channel lead,JC-7-47,,2020-11-10,2020-11-10,2020-11-10,False,2020-11-10,5.7,71,2020-11-10,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,2005-04-17,21,Turkey,Lake Feremez,+90(980)271-4872x7178,PAY-10404,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1174,2755,Buhari Ergül,Sales,E-Commerce Channel Lead,USA,Female,175203,True,0
10454,Active,Not on Leave,,,1.03,5.1,MUD10454,mucahit.kısakürek@beko.com,POS-757,operational excellence manager,2025-08-27,4.1,operational excellence manager,Employee,Regular,False,40.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-168,EMEA,8616,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-23,,2025-04-28,2025-04-28,2025-04-28,False,2025-04-28,1.3,8,2025-04-28,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1992-09-13,33,Turkey,East Şemsinisaville,636 5 155,PAY-10454,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,977,1959,Mucahit Kısakürek,Production,Operational Excellence Manager,USA,Male,166867,True,6
10473,Terminated,Not on Leave,,Lack of Promotion,0.94,4.2,MUD10473,alsoy.bilgin@beko.com,POS-546,regional field sales manager,2017-04-28,1.3,regional field sales manager,Contractor,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-128,EMEA,3788,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-21,2023-08-10,2017-01-21,2017-01-21,2017-01-21,False,2017-01-21,8.2,101,2017-01-21,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1961-01-30,65,USA,Lake Zekayi,+90(004)010-4145x9642,PAY-10473,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,830,2764,Alsoy Bilgin,Sales,Regional Field Sales Manager,UK,Male,135445,True,6
10495,Terminated,Not on Leave,,Personal Reasons,0.95,2.1,MUD10495,bican.dumanlı@beko.com,POS-815,sales representative,2024-07-18,0.8,sales representative,Contractor,Regular,False,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-157,EMEA,7187,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-27,2024-12-21,2024-03-19,2024-03-19,2024-03-19,False,2024-03-19,6.5,98,2024-03-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1989-09-11,36,Turkey,East Oranlı,+90(743)326-8319x013,PAY-10495,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1445,1356,Bican Dumanlı,Sales,Sales Representative,UK,Male,114482,False,0
10503,Active,Not on Leave,,,0.99,4.0,MUD10503,hinet.arslan@beko.com,POS-654,sales representative,2025-04-28,3.0,sales representative,Employee,Regular,False,45.0,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-164,EMEA,2710,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-16,,2025-04-09,2025-04-09,2025-04-09,False,2025-04-09,7.7,97,2025-04-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1972-04-21,54,UK,İlgifort,0132-834 8315,PAY-10503,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,826,2429,Hinet Arslan,Sales,Sales Representative,USA,Male,118383,False,0
10517,Terminated,Not on Leave,,Lack of Promotion,0.99,4.4,MUD10517,merba.zorlu@beko.com,POS-246,sales representative,2025-07-23,0.9,sales representative,Contingent Worker,Regular,True,,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-105,EMEA,4451,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-65,2026-03-15,2025-01-08,2025-01-08,2025-01-08,False,2025-01-08,6.7,119,2025-01-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1981-01-23,45,USA,Mecidemouth,+90 (542) 1447732,PAY-10517,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,893,1652,Merba Zorlu,Sales,Sales Representative,USA,Female,119288,False,0
10528,Active,On Leave,Annual Leave,,1.01,5.8,MUD10528,birben.kısakürek@beko.com,POS-594,sales representative,2020-06-17,3.3,sales representative,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-136,EMEA,9736,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-74,,2019-06-29,2019-06-29,2019-06-29,False,2019-06-29,6.4,57,2019-06-29,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-01-18,61,UK,South Akmaner,+90(658)173-9063x757,PAY-10528,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1074,1570,Birben Kısakürek,Sales,Sales Representative,USA,Male,120657,False,0
10529,Active,On Leave,Annual Leave,,1.04,1.1,MUD10529,kitan.sakarya@beko.com,POS-197,assistant digital marketing specialist,2023-04-29,0.7,assistant digital marketing specialist,Employee,Regular,False,,45,0,Day,BEKO01,Beko,Bolu,Operations,Marketing Org,ORG-171,EMEA,3773,CC-Marketing,Global -> EMEA,Professional,Corporate,Marketing,assistant digital marketing specialist,JC-9-36,,2023-01-04,2023-01-04,2023-01-04,False,2023-01-04,1.9,62,2023-01-04,,,,,,MUD9999,9999,Digital Marketing Specialist,Digital Marketing Specialist,Marketing Org,manager@beko.com,Turkey,Istanbul,1976-07-16,50,USA,Zenginbury,+90 (269) 7893074,PAY-10529,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1499,1171,Kitan Sakarya,Marketing,Assistant Digital Marketing Specialist,Turkey,Male,124320,False,0
10540,Active,Not on Leave,,,1.04,1.3,MUD10540,i̇mrihan.akça@beko.com,POS-957,sales representative,2020-04-25,2.9,sales representative,Contractor,Regular,False,45.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-185,EMEA,2007,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-18,,2020-03-29,2020-03-29,2020-03-29,False,2020-03-29,1.9,46,2020-03-29,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1961-04-06,65,USA,Port Fadile,0412 704 93 86,PAY-10540,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,912,1852,İMrihan Akça,Sales,Sales Representative,USA,Male,124887,False,0
10542,Terminated,Not on Leave,,Work-Life Balance / Burnout,0.97,1.4,MUD10542,sabihe.arsoy@beko.com,POS-985,automation engineer,2021-11-15,0.4,automation engineer,Employee,Regular,False,45.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-124,EMEA,3174,CC-Production,Global -> EMEA,Professional,Corporate,Production,automation engineer,JC-8-49,2024-11-09,2021-03-08,2021-03-08,2021-03-08,False,2021-03-08,6.9,87,2021-03-08,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,2002-09-09,23,Turkey,South Çilgaport,0429 563 34 32,PAY-10542,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,815,2714,Sabihe Arsoy,Production,Automation Engineer,USA,Male,140084,False,0
10554,Active,Not on Leave,,,1.05,5.2,MUD10554,akmaner.dumanlı@beko.com,POS-849,logistics specialist,2020-02-23,3.2,logistics specialist,Employee,Regular,True,80.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Supply Chain Org,ORG-104,EMEA,9704,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,logistics specialist,JC-8-60,,2019-10-29,2019-10-29,2019-10-29,False,2019-10-29,9.3,55,2019-10-29,,,,,,MUD9999,9999,Logistics Manager,Logistics Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1991-02-10,35,Turkey,East Büget,+90(122)764-5793x8970,PAY-10554,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,614,1731,Akmaner Dumanlı,Supply Chain,Logistics Specialist,UK,Male,151522,False,0
10558,Active,Not on Leave,,,1.02,4.6,MUD10558,akar.şama@beko.com,POS-974,regional field sales manager,2020-09-22,1.9,regional field sales manager,Contractor,Regular,False,45.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-195,EMEA,9175,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-36,,2019-12-27,2019-12-27,2019-12-27,False,2019-12-27,5.9,12,2019-12-27,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1977-03-17,49,Turkey,Lake Özalpsan,0609-178 5138,PAY-10558,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,655,1946,Akar Şama,Sales,Regional Field Sales Manager,UK,Female,146561,True,2
10577,Active,Not on Leave,,,0.97,1.8,MUD10577,anka.akdeniz@beko.com,POS-591,sales representative,2020-01-21,0.5,sales representative,Contractor,Regular,True,40.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-192,EMEA,8698,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-15,,2019-04-27,2019-04-27,2019-04-27,False,2019-04-27,2.1,109,2019-04-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1964-02-26,62,Turkey,Sezerfort,04996010548,PAY-10577,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,833,2480,Anka Akdeniz,Sales,Sales Representative,UK,Male,116628,False,0
10596,Terminated,Not on Leave,,Relocation,1.0,2.3,MUD10596,fami.manço@beko.com,POS-529,warehouse staff,2021-07-19,1.7,warehouse staff,Contingent Worker,Regular,False,40.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Supply Chain Org,ORG-150,EMEA,4168,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,warehouse staff,JC-10-41,2022-03-20,2021-05-22,2021-05-22,2021-05-22,False,2021-05-22,1.5,28,2021-05-22,,,,,,MUD9999,9999,Warehouse Supervisor,Warehouse Supervisor,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1968-04-10,58,UK,Berranbury,0261-923 7245,PAY-10596,,Monthly,10,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,900,2610,Fami Manço,Supply Chain,Warehouse Staff,Turkey,Female,31206,False,0
10613,Active,Not on Leave,,,0.97,3.7,MUD10613,oguş.türk@beko.com,POS-419,sales representative,2026-10-08,0.6,sales representative,Employee,Regular,True,45.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-137,EMEA,2765,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-54,,2025-12-07,2025-12-07,2025-12-07,False,2025-12-07,1.0,64,2025-12-07,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2003-03-21,23,UK,New Gülay,0173 929 57 86,PAY-10613,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1326,2913,Oguş Türk,Sales,Sales Representative,UK,Female,115970,False,0
10629,Active,Not on Leave,,,1.13,1.4,MUD10629,adak.çamurcuoğlu@beko.com,POS-465,project sales (b2b) channel lead,2025-05-15,0.8,project sales (b2b) channel lead,Employee,Regular,False,45.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-125,EMEA,3467,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,project sales (b2b) channel lead,JC-6-37,,2025-03-15,2025-03-15,2025-03-15,False,2025-03-15,6.7,67,2025-03-15,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1963-02-11,63,Türkiye,Bekbaystad,(977)524 4182,PAY-10629,,Monthly,6,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,592,1641,Adak Çamurcuoğlu,Sales,Project Sales (B2B) Channel Lead,USA,Female,236876,True,9
10654,Active,On Leave,Annual Leave,,0.97,1.0,MUD10654,kaver.tevetoğlu@beko.com,POS-209,regional field sales manager,2020-05-26,1.5,regional field sales manager,Contingent Worker,Regular,True,40.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-100,EMEA,1511,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-89,,2019-06-08,2019-06-08,2019-06-08,False,2019-06-08,5.2,72,2019-06-08,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,2007-12-13,18,USA,Port Ahatview,+90(476)9210533,PAY-10654,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,579,2262,Kaver Tevetoğlu,Sales,Regional Field Sales Manager,Turkey,Female,140143,True,2
10677,Active,On Leave,Annual Leave,,0.97,3.3,MUD10677,cannur.şafak@beko.com,POS-878,sales representative,2021-06-09,0.4,sales representative,Contractor,Regular,False,,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-106,EMEA,1672,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-18,,2020-06-13,2020-06-13,2020-06-13,False,2020-06-13,8.4,67,2020-06-13,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1966-04-26,60,Türkiye,Doğanşahside,+90(421)630-9001x5944,PAY-10677,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,625,1740,Cannur Şafak,Sales,Sales Representative,Turkey,Male,116967,False,0
10681,Terminated,Not on Leave,,Career Development,0.97,2.4,MUD10681,örik.karadeniz@beko.com,POS-815,sales representative,2021-08-07,4.2,sales representative,Contractor,Regular,True,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-187,EMEA,7187,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-31,2024-05-09,2021-01-01,2021-01-01,2021-01-01,False,2021-01-01,8.6,69,2021-01-01,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1970-06-12,56,USA,Bilirborough,(564)343 6970,PAY-10681,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1220,1158,Örik Karadeniz,Sales,Sales Representative,USA,Male,116367,False,0
10685,Active,On Leave,Annual Leave,,0.97,3.5,MUD10685,hayrünnisa.güçlü@beko.com,POS-300,maintenance engineer,2026-04-03,4.8,maintenance engineer,Contingent Worker,Regular,False,,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-177,EMEA,2262,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance engineer,JC-8-18,,2026-01-01,2026-01-01,2026-01-01,False,2026-01-01,6.3,19,2026-01-01,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,2003-07-16,23,Turkey,West Hıfzullahside,+90 (785) 2282305,PAY-10685,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,517,2654,Hayrünnisa Güçlü,Production,Maintenance Engineer,Turkey,Female,139741,False,0
10702,Active,On Leave,Annual Leave,,1.09,5.5,MUD10702,gazel.türk@beko.com,POS-307,senior fp&a specialist,2026-03-06,4.8,senior fp&a specialist,Employee,Regular,True,80.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Finance Org,ORG-192,EMEA,3957,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,senior fp&a specialist,JC-7-63,,2025-06-04,2025-06-04,2025-06-04,False,2025-06-04,2.9,74,2025-06-04,,,,,,MUD9999,9999,FP&A Manager,FP&A Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1972-02-08,54,USA,Port Adasalstad,(955)017 8332,PAY-10702,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1480,1569,Gazel Türk,Finance,Senior FP&A Specialist,UK,Male,176463,False,0
10706,Active,Not on Leave,,,0.97,1.7,MUD10706,sedife.yüksel@beko.com,POS-848,production specialist,2026-04-04,1.1,production specialist,Contingent Worker,Regular,True,80.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-133,EMEA,3769,CC-Production,Global -> EMEA,Professional,Corporate,Production,production specialist,JC-9-94,,2026-01-17,2026-01-17,2026-01-17,False,2026-01-17,6.4,12,2026-01-17,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1961-07-29,65,Türkiye,Tagangülview,263 2 514,PAY-10706,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1453,2534,Sedife Yüksel,Production,Production Specialist,Turkey,Female,116127,False,0
10716,Active,On Leave,Annual Leave,,1.03,4.6,MUD10716,erenalp.demirel@beko.com,POS-515,cost accounting manager,2020-11-30,2.8,cost accounting manager,Contractor,Regular,False,45.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Finance Org,ORG-175,EMEA,4132,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,cost accounting manager,JC-8-42,,2020-10-13,2020-10-13,2020-10-13,False,2020-10-13,4.3,96,2020-10-13,,,,,,MUD9999,9999,Accounting Lead,Accounting Lead,Finance Org,manager@beko.com,Turkey,Istanbul,1991-09-14,34,Turkey,New Kanak,+90 (320) 3301623,PAY-10716,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,501,1234,Erenalp Demirel,Finance,Cost Accounting Manager,UK,Male,148307,True,4
10723,Active,Not on Leave,,,1.04,4.9,MUD10723,i̇lmafer.duran@beko.com,POS-551,assistant customer service specialist,2027-02-16,2.5,assistant customer service specialist,Contingent Worker,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Supply Chain Org,ORG-191,EMEA,3223,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,assistant customer service specialist,JC-9-38,,2026-07-17,2026-07-17,2026-07-17,False,2026-07-17,7.2,113,2026-07-17,,,,,,MUD9999,9999,Customer Service Specialist,Customer Service Specialist,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1964-01-25,62,UK,East Ziyaettin,+90 (040) 9614973,PAY-10723,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1499,2123,İLmafer Duran,Supply Chain,Assistant Customer Service Specialist,USA,Male,125156,False,0
10727,Active,Not on Leave,,,0.97,5.6,MUD10727,uyanser.karadeniz@beko.com,POS-257,sales representative,2026-04-30,1.4,sales representative,Contractor,Regular,False,,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-153,EMEA,2776,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-65,,2025-07-05,2025-07-05,2025-07-05,False,2025-07-05,5.7,83,2025-07-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-10-16,60,Türkiye,Lake Güçlüer,0888-995 7298,PAY-10727,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,716,1149,Uyanser Karadeniz,Sales,Sales Representative,USA,Male,116581,False,0
10735,Active,On Leave,Annual Leave,,1.02,4.0,MUD10735,paye.öcalan@beko.com,POS-166,quality head,2023-11-07,2.5,quality head,Contractor,Regular,True,40.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Quality Org,ORG-107,EMEA,5387,CC-Quality,Global -> EMEA,Professional,Corporate,Quality,quality head,JC-6-16,,2022-12-11,2022-12-11,2022-12-11,False,2022-12-11,9.0,20,2022-12-11,,,,,,MUD9999,9999,Plant Director,Plant Director,Quality Org,manager@beko.com,Turkey,Istanbul,2005-08-20,20,Türkiye,Port Özdalview,+90(188)044-2877x3836,PAY-10735,,Monthly,6,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,689,1257,Paye Öcalan,Quality,Quality Head,Turkey,Female,215460,True,2
